doc_id,sentence_id,token_id,token,lemma,pos,tag,head_token_id,dep_rel,entity,nounphrase,whitespace
1995,3,12,agree,agree,VERB,VB,12,ROOT,,,TRUE
1995,3,13,that,that,SCONJ,IN,18,mark,,,TRUE
1995,3,14,the,the,DET,DT,16,det,,beg,TRUE
1995,3,15,American,american,ADJ,JJ,16,amod,NORP_B,mid,TRUE
1995,3,16,people,people,NOUN,NNS,18,nsubj,,end_root,TRUE
1995,3,17,certainly,certainly,ADV,RB,18,advmod,,,TRUE
1995,3,18,voted,vote,VERB,VBD,12,ccomp,,,TRUE
1995,3,19,for,for,ADP,IN,18,prep,,,TRUE
1995,3,20,change,change,NOUN,NN,19,pobj,,beg_root,TRUE
1995,3,21,in,in,ADP,IN,18,prep,,,TRUE
1995,3,22,1992,1992,NUM,CD,21,pobj,DATE_B,,TRUE
1995,3,23,and,and,CCONJ,CC,21,cc,,,TRUE
1995,3,24,in,in,ADP,IN,21,conj,,,TRUE
1995,3,25,1994,1994,NUM,CD,24,pobj,DATE_B,,FALSE
1995,3,26,.,.,PUNCT,.,12,punct,,,TRUE
1995,4,1,And,and,CCONJ,CC,10,cc,,,TRUE
1995,4,2,as,as,SCONJ,IN,4,mark,,,TRUE
1995,4,3,I,I,PRON,PRP,4,nsubj,,beg_root,TRUE
1995,4,4,look,look,VERB,VBP,10,advcl,,,TRUE
1995,4,5,out,out,ADP,RP,4,advmod,,,TRUE
1995,4,6,at,at,ADP,IN,4,prep,,,TRUE
1995,4,7,you,you,PRON,PRP,6,pobj,,beg_root,FALSE
1995,4,8,",",",",PUNCT,",",10,punct,,,TRUE
1995,4,9,I,I,PRON,PRP,10,nsubj,,beg_root,TRUE
1995,4,10,know,know,VERB,VBP,10,ROOT,,,TRUE
1995,4,11,how,how,SCONJ,WRB,17,advmod,,,TRUE
1995,4,12,some,some,PRON,DT,17,nsubj,,beg_root,TRUE
1995,4,13,of,of,ADP,IN,12,prep,,,TRUE
1995,4,14,you,you,PRON,PRP,13,pobj,,beg_root,TRUE
1995,4,15,must,must,AUX,MD,17,aux,,,TRUE
1995,4,16,have,have,AUX,VB,17,aux,,,TRUE
1995,4,17,felt,feel,VERB,VBN,10,ccomp,,,TRUE
1995,4,18,in,in,ADP,IN,17,prep,,,TRUE
1995,4,19,1992,1992,NUM,CD,18,pobj,DATE_B,,FALSE
1995,4,20,.,.,PUNCT,.,10,punct,,,TRUE
1995,5,1,[,[,X,XX,7,dep,,,FALSE
1995,5,2,Laughter,laughter,X,XX,7,dep,,,FALSE
1995,5,3,],],PUNCT,-RRB-,2,punct,,,TRUE
1995,5,4,"

","

",SPACE,_SP,2,dep,,,FALSE
1995,5,5,I,I,PRON,PRP,7,nsubj,,beg_root,TRUE
1995,5,6,must,must,AUX,MD,7,aux,,,TRUE
1995,5,7,say,say,VERB,VB,20,ccomp,,,TRUE
1995,5,8,that,that,SCONJ,IN,15,mark,,,TRUE
1995,5,9,in,in,ADP,IN,15,prep,,,TRUE
1995,5,10,both,both,DET,DT,11,det,DATE_B,beg,TRUE
1995,5,11,years,year,NOUN,NNS,9,pobj,DATE_I,end_root,TRUE
1995,5,12,we,we,PRON,PRP,15,nsubj,,beg_root,TRUE
1995,5,13,did,do,AUX,VBD,15,aux,,,FALSE
1995,5,14,n't,not,PART,RB,15,neg,,,TRUE
1995,5,15,hear,hear,VERB,VB,7,ccomp,,,TRUE
1995,5,16,America,America,PROPN,NNP,17,compound,GPE_B,beg,TRUE
1995,5,17,singing,singing,NOUN,NN,15,dobj,,end_root,FALSE
1995,5,18,",",",",PUNCT,",",20,punct,,,TRUE
1995,5,19,we,we,PRON,PRP,20,nsubj,,beg_root,TRUE
1995,5,20,heard,hear,VERB,VBD,20,ROOT,,,TRUE
1995,5,21,America,America,PROPN,NNP,22,nsubj,GPE_B,beg_root,TRUE
1995,5,22,shouting,shout,VERB,VBG,20,ccomp,,,FALSE
1995,5,23,.,.,PUNCT,.,20,punct,,,TRUE
1995,6,1,And,and,CCONJ,CC,13,cc,,,TRUE
1995,6,2,now,now,ADV,RB,13,advmod,,,TRUE
1995,6,3,all,all,PRON,DT,13,nsubj,,beg_root,TRUE
1995,6,4,of,of,ADP,IN,3,prep,,,TRUE
1995,6,5,us,we,PRON,PRP,4,pobj,,beg_root,FALSE
1995,6,6,",",",",PUNCT,",",5,punct,,,TRUE
1995,6,7,Republicans,Republicans,PROPN,NNPS,5,conj,NORP_B,beg_root,TRUE
1995,6,8,and,and,CCONJ,CC,7,cc,,,TRUE
1995,6,9,Democrats,Democrats,PROPN,NNPS,7,conj,NORP_B,beg_root,TRUE
1995,6,10,alike,alike,ADV,RB,7,advmod,,,FALSE
1995,6,11,",",",",PUNCT,",",13,punct,,,TRUE
1995,6,12,must,must,AUX,MD,13,aux,,,TRUE
1995,6,13,say,say,VERB,VB,13,ROOT,,,FALSE
1995,6,14,",",",",PUNCT,",",13,punct,,,TRUE
1995,6,15,"""","""",PUNCT,``,13,punct,,,FALSE
1995,6,16,We,we,PRON,PRP,17,nsubj,,beg_root,TRUE
1995,6,17,hear,hear,VERB,VBP,13,ccomp,,,TRUE
1995,6,18,you,you,PRON,PRP,17,dobj,,beg_root,FALSE
1995,6,19,.,.,PUNCT,.,13,punct,,,TRUE
1995,7,1,We,we,PRON,PRP,3,nsubj,,beg_root,TRUE
1995,7,2,will,will,AUX,MD,3,aux,,,TRUE
1995,7,3,work,work,VERB,VB,3,ROOT,,,TRUE
1995,7,4,together,together,ADV,RB,3,advmod,,,TRUE
1995,7,5,to,to,PART,TO,6,aux,,,TRUE
1995,7,6,earn,earn,VERB,VB,3,advcl,,,TRUE
1995,7,7,the,the,DET,DT,8,det,,beg,TRUE
1995,7,8,jobs,job,NOUN,NNS,6,dobj,,end_root,TRUE
1995,7,9,you,you,PRON,PRP,11,nsubj,,beg_root,TRUE
1995,7,10,have,have,AUX,VBP,11,aux,,,TRUE
1995,7,11,given,give,VERB,VBN,8,relcl,,,TRUE
1995,7,12,us,we,PRON,PRP,11,dobj,,beg_root,FALSE
1995,7,13,.,.,PUNCT,.,3,punct,,,FALSE
1995,7,14,"""","""",PUNCT,'',3,punct,,,TRUE
1995,8,1,For,for,SCONJ,IN,3,mark,,,TRUE
1995,8,2,we,we,PRON,PRP,3,nsubj,,beg_root,TRUE
1995,8,3,are,be,AUX,VBP,3,ROOT,,,TRUE
1995,8,4,the,the,DET,DT,5,det,,beg,TRUE
1995,8,5,keepers,keeper,NOUN,NNS,3,attr,,end_root,TRUE
1995,8,6,of,of,ADP,IN,5,prep,,,TRUE
1995,8,7,a,a,DET,DT,9,det,,beg,TRUE
1995,8,8,sacred,sacred,ADJ,JJ,9,amod,,mid,TRUE
1995,8,9,trust,trust,NOUN,NN,6,pobj,,end_root,FALSE
1995,8,10,",",",",PUNCT,",",3,punct,,,TRUE
1995,8,11,and,and,CCONJ,CC,3,cc,,,TRUE
1995,8,12,we,we,PRON,PRP,14,nsubj,,beg_root,TRUE
1995,8,13,must,must,AUX,MD,14,aux,,,TRUE
1995,8,14,be,be,AUX,VB,3,conj,,,TRUE
1995,8,15,faithful,faithful,ADJ,JJ,14,acomp,,,TRUE
1995,8,16,to,to,ADP,IN,15,prep,,,TRUE
1995,8,17,it,it,PRON,PRP,16,pobj,,beg_root,TRUE
1995,8,18,in,in,ADP,IN,14,prep,,,TRUE
1995,8,19,this,this,DET,DT,24,det,,beg,TRUE
1995,8,20,new,new,ADJ,JJ,24,amod,,mid,TRUE
1995,8,21,and,and,CCONJ,CC,20,cc,,mid,TRUE
1995,8,22,very,very,ADV,RB,23,advmod,,mid,TRUE
1995,8,23,demanding,demanding,ADJ,JJ,20,conj,,mid,TRUE
1995,8,24,era,era,NOUN,NN,18,pobj,,end_root,FALSE
1995,8,25,.,.,PUNCT,.,14,punct,,,TRUE
1995,9,1,"

","

",SPACE,_SP,9,dep,,,FALSE
1995,9,2,Over,over,ADP,IN,3,quantmod,,,TRUE
1995,9,3,200,200,NUM,CD,4,nummod,DATE_B,,TRUE
1995,9,4,years,year,NOUN,NNS,5,npadvmod,DATE_I,,TRUE
1995,9,5,ago,ago,ADV,RB,9,advmod,DATE_I,,FALSE
1995,9,6,",",",",PUNCT,",",9,punct,,,TRUE
1995,9,7,our,our,PRON,PRP$,8,poss,,beg,TRUE
1995,9,8,Founders,founder,NOUN,NNS,9,nsubj,,end_root,TRUE
1995,9,9,changed,change,VERB,VBD,33,ccomp,,,TRUE
1995,9,10,the,the,DET,DT,12,det,,beg,TRUE
1995,9,11,entire,entire,ADJ,JJ,12,amod,,mid,TRUE
1995,9,12,course,course,NOUN,NN,9,dobj,,end_root,TRUE
1995,9,13,of,of,ADP,IN,12,prep,,,TRUE
1995,9,14,human,human,ADJ,JJ,15,amod,,beg,TRUE
1995,9,15,history,history,NOUN,NN,13,pobj,,end_root,TRUE
1995,9,16,by,by,ADP,IN,9,prep,,,TRUE
1995,9,17,joining,join,VERB,VBG,16,pcomp,,,TRUE
1995,9,18,together,together,ADV,RB,17,advmod,,,TRUE
1995,9,19,to,to,PART,TO,20,aux,,,TRUE
1995,9,20,create,create,VERB,VB,17,advcl,,,TRUE
1995,9,21,a,a,DET,DT,23,det,,beg,TRUE
1995,9,22,new,new,ADJ,JJ,23,amod,,mid,TRUE
1995,9,23,country,country,NOUN,NN,20,dobj,,end_root,TRUE
1995,9,24,based,base,VERB,VBN,20,prep,,,TRUE
1995,9,25,on,on,ADP,IN,24,prep,,,TRUE
1995,9,26,a,a,DET,DT,29,det,,beg,TRUE
1995,9,27,single,single,ADJ,JJ,29,amod,,mid,TRUE
1995,9,28,powerful,powerful,ADJ,JJ,29,amod,,mid,TRUE
1995,9,29,idea,idea,NOUN,NN,25,pobj,,end_root,FALSE
1995,9,30,:,:,PUNCT,:,9,punct,,,TRUE
1995,9,31,"""","""",PUNCT,``,33,punct,,,FALSE
1995,9,32,We,we,PRON,PRP,33,nsubj,,beg_root,TRUE
1995,9,33,hold,hold,VERB,VBP,33,ROOT,,,TRUE
1995,9,34,these,these,DET,DT,35,det,,beg,TRUE
1995,9,35,truths,truth,NOUN,NNS,37,nsubj,,end_root,TRUE
1995,9,36,to,to,PART,TO,37,aux,,,TRUE
1995,9,37,be,be,AUX,VB,33,ccomp,,,TRUE
1995,9,38,self,self,NOUN,NN,40,npadvmod,,,FALSE
1995,9,39,-,-,PUNCT,HYPH,40,punct,,,FALSE
1995,9,40,evident,evident,ADJ,JJ,37,acomp,,,FALSE
1995,9,41,",",",",PUNCT,",",33,punct,,,TRUE
1995,9,42,that,that,SCONJ,IN,46,mark,,,TRUE
1995,9,43,all,all,DET,DT,44,det,,beg,TRUE
1995,9,44,men,man,NOUN,NNS,46,nsubjpass,,end_root,TRUE
1995,9,45,are,be,AUX,VBP,46,auxpass,,,TRUE
1995,9,46,created,create,VERB,VBN,33,ccomp,,,TRUE
1995,9,47,equal,equal,ADJ,JJ,46,oprd,,,FALSE
1995,9,48,",",",",PUNCT,",",46,punct,,,TRUE
1995,9,49,.,.,PUNCT,.,33,punct,,,TRUE
1995,9,50,.,.,PUNCT,.,33,punct,,,TRUE
1995,9,51,.,.,PUNCT,.,33,punct,,,TRUE
1995,10,1,endowed,endow,VERB,VBN,1,ROOT,,,TRUE
1995,10,2,by,by,ADP,IN,1,agent,,,TRUE
1995,10,3,their,their,PRON,PRP$,4,poss,,beg,TRUE
1995,10,4,Creator,Creator,PROPN,NNP,2,pobj,,end_root,TRUE
1995,10,5,with,with,ADP,IN,1,prep,,,TRUE
1995,10,6,certain,certain,ADJ,JJ,8,amod,,beg,TRUE
1995,10,7,unalienable,unalienable,ADJ,JJ,8,amod,,mid,TRUE
1995,10,8,Rights,Rights,PROPN,NNPS,5,pobj,,end_root,FALSE
1995,10,9,",",",",PUNCT,",",1,punct,,,TRUE
1995,10,10,and,and,CCONJ,CC,1,cc,,,TRUE
1995,10,11,among,among,ADP,IN,13,prep,,,TRUE
1995,10,12,these,these,PRON,DT,11,pobj,,beg_root,TRUE
1995,10,13,are,be,AUX,VBP,1,conj,,,TRUE
1995,10,14,Life,Life,PROPN,NNP,13,nsubj,,beg_root,FALSE
1995,10,15,",",",",PUNCT,",",14,punct,,,TRUE
1995,10,16,Liberty,Liberty,PROPN,NNP,14,conj,,beg_root,TRUE
1995,10,17,and,and,CCONJ,CC,16,cc,,,TRUE
1995,10,18,the,the,DET,DT,19,det,,beg,TRUE
1995,10,19,pursuit,pursuit,NOUN,NN,16,conj,,end_root,TRUE
1995,10,20,of,of,ADP,IN,19,prep,,,TRUE
1995,10,21,Happiness,Happiness,PROPN,NNP,20,pobj,ORG_B,beg_root,FALSE
1995,10,22,.,.,PUNCT,.,13,punct,,,FALSE
1995,10,23,"""","""",PUNCT,'',13,punct,,,TRUE
1995,11,1,"

","

",SPACE,_SP,4,dep,,,FALSE
1995,11,2,It,it,PRON,PRP,4,nsubj,,beg_root,TRUE
1995,11,3,has,have,AUX,VBZ,4,aux,,,TRUE
1995,11,4,fallen,fall,VERB,VBN,4,ROOT,,,TRUE
1995,11,5,to,to,ADP,IN,4,prep,,,TRUE
1995,11,6,every,every,DET,DT,7,det,,beg,TRUE
1995,11,7,generation,generation,NOUN,NN,5,pobj,,end_root,TRUE
1995,11,8,since,since,SCONJ,IN,4,prep,,,TRUE
1995,11,9,then,then,ADV,RB,8,pcomp,,,TRUE
1995,11,10,to,to,PART,TO,11,aux,,,TRUE
1995,11,11,preserve,preserve,VERB,VB,4,advcl,,,TRUE
1995,11,12,that,that,DET,DT,13,det,,beg,TRUE
1995,11,13,idea,idea,NOUN,NN,11,dobj,,end_root,FALSE
1995,11,14,",",",",PUNCT,",",13,punct,,,TRUE
1995,11,15,the,the,DET,DT,17,det,,beg,TRUE
1995,11,16,American,american,ADJ,JJ,17,amod,NORP_B,mid,TRUE
1995,11,17,idea,idea,NOUN,NN,13,appos,,end_root,FALSE
1995,11,18,",",",",PUNCT,",",11,punct,,,TRUE
1995,11,19,and,and,CCONJ,CC,11,cc,,,TRUE
1995,11,20,to,to,PART,TO,21,aux,,,TRUE
1995,11,21,deepen,deepen,VERB,VB,11,conj,,,TRUE
1995,11,22,and,and,CCONJ,CC,21,cc,,,TRUE
1995,11,23,expand,expand,VERB,VB,21,conj,,,TRUE
1995,11,24,its,its,PRON,PRP$,25,poss,,beg,TRUE
1995,11,25,meaning,meaning,NOUN,NN,23,dobj,,end_root,TRUE
1995,11,26,in,in,ADP,IN,23,prep,,,TRUE
1995,11,27,new,new,ADJ,JJ,30,amod,,beg,TRUE
1995,11,28,and,and,CCONJ,CC,27,cc,,mid,TRUE
1995,11,29,different,different,ADJ,JJ,27,conj,,mid,TRUE
1995,11,30,times,time,NOUN,NNS,26,pobj,,end_root,FALSE
1995,11,31,:,:,PUNCT,:,21,punct,,,TRUE
1995,11,32,to,to,ADP,IN,21,prep,,,TRUE
1995,11,33,Lincoln,Lincoln,PROPN,NNP,32,pobj,ORG_B,beg_root,TRUE
1995,11,34,and,and,CCONJ,CC,32,cc,,,TRUE
1995,11,35,to,to,ADP,IN,32,conj,,,TRUE
1995,11,36,his,his,PRON,PRP$,37,poss,,beg,TRUE
1995,11,37,Congress,Congress,PROPN,NNP,35,pobj,ORG_B,end_root,TRUE
1995,11,38,to,to,PART,TO,39,aux,,,TRUE
1995,11,39,preserve,preserve,VERB,VB,21,advcl,,,TRUE
1995,11,40,the,the,DET,DT,41,det,,beg,TRUE
1995,11,41,Union,Union,PROPN,NNP,39,dobj,,end_root,TRUE
1995,11,42,and,and,CCONJ,CC,39,cc,,,TRUE
1995,11,43,to,to,PART,TO,44,aux,,,TRUE
1995,11,44,end,end,VERB,VB,39,conj,,,TRUE
1995,11,45,slavery,slavery,NOUN,NN,44,dobj,,beg_root,FALSE
1995,11,46,;,;,PUNCT,:,4,punct,,,TRUE
1995,11,47,to,to,ADP,IN,4,prep,,,TRUE
1995,11,48,Theodore,Theodore,PROPN,NNP,49,compound,PERSON_B,beg,TRUE
1995,11,49,Roosevelt,Roosevelt,PROPN,NNP,47,pobj,PERSON_I,end_root,TRUE
1995,11,50,and,and,CCONJ,CC,49,cc,,,TRUE
1995,11,51,Woodrow,Woodrow,PROPN,NNP,52,compound,PERSON_B,beg,TRUE
1995,11,52,Wilson,Wilson,PROPN,NNP,49,conj,PERSON_I,end_root,TRUE
1995,11,53,to,to,PART,TO,54,aux,,,TRUE
1995,11,54,restrain,restrain,VERB,VB,4,advcl,,,TRUE
1995,11,55,the,the,DET,DT,56,det,,beg,TRUE
1995,11,56,abuses,abuse,NOUN,NNS,54,dobj,,end_root,TRUE
1995,11,57,and,and,CCONJ,CC,56,cc,,,TRUE
1995,11,58,excesses,excess,NOUN,NNS,56,conj,,beg_root,TRUE
1995,11,59,of,of,ADP,IN,56,prep,,,TRUE
1995,11,60,the,the,DET,DT,62,det,,beg,TRUE
1995,11,61,industrial,industrial,ADJ,JJ,62,amod,,mid,TRUE
1995,11,62,revolution,revolution,NOUN,NN,59,pobj,,end_root,TRUE
1995,11,63,and,and,CCONJ,CC,54,cc,,,TRUE
1995,11,64,to,to,PART,TO,65,aux,,,TRUE
1995,11,65,assert,assert,VERB,VB,54,conj,,,TRUE
1995,11,66,our,our,PRON,PRP$,67,poss,,beg,TRUE
1995,11,67,leadership,leadership,NOUN,NN,65,dobj,,end_root,TRUE
1995,11,68,in,in,ADP,IN,67,prep,,,TRUE
1995,11,69,the,the,DET,DT,70,det,,beg,TRUE
1995,11,70,world,world,NOUN,NN,68,pobj,,end_root,FALSE
1995,11,71,;,;,PUNCT,:,4,punct,,,TRUE
1995,11,72,to,to,ADP,IN,4,prep,,,TRUE
1995,11,73,Franklin,Franklin,PROPN,NNP,74,compound,PERSON_B,beg,TRUE
1995,11,74,Roosevelt,Roosevelt,PROPN,NNP,72,pobj,PERSON_I,end_root,TRUE
1995,11,75,to,to,PART,TO,76,aux,,,TRUE
1995,11,76,fight,fight,VERB,VB,4,advcl,,,TRUE
1995,11,77,the,the,DET,DT,78,det,,beg,TRUE
1995,11,78,failure,failure,NOUN,NN,76,dobj,,end_root,TRUE
1995,11,79,and,and,CCONJ,CC,78,cc,,,TRUE
1995,11,80,pain,pain,NOUN,NN,78,conj,,beg_root,TRUE
1995,11,81,of,of,ADP,IN,78,prep,,,TRUE
1995,11,82,the,the,DET,DT,84,det,EVENT_B,beg,TRUE
1995,11,83,Great,Great,PROPN,NNP,84,compound,EVENT_I,mid,TRUE
1995,11,84,Depression,Depression,PROPN,NNP,81,pobj,EVENT_I,end_root,TRUE
1995,11,85,and,and,CCONJ,CC,76,cc,,,TRUE
1995,11,86,to,to,PART,TO,87,aux,,,TRUE
1995,11,87,win,win,VERB,VB,76,conj,,,TRUE
1995,11,88,our,our,PRON,PRP$,89,poss,,beg,TRUE
1995,11,89,country,country,NOUN,NN,92,poss,,mid,FALSE
1995,11,90,'s,'s,PART,POS,89,case,,mid,TRUE
1995,11,91,great,great,ADJ,JJ,92,amod,,mid,TRUE
1995,11,92,struggle,struggle,NOUN,NN,87,dobj,,end_root,TRUE
1995,11,93,against,against,ADP,IN,92,prep,,,TRUE
1995,11,94,fascism,fascism,NOUN,NN,93,pobj,,beg_root,FALSE
1995,11,95,;,;,PUNCT,:,4,punct,,,TRUE
1995,11,96,and,and,CCONJ,CC,4,cc,,,TRUE
1995,11,97,to,to,ADP,IN,4,conj,,,TRUE
1995,11,98,all,all,DET,PDT,100,predet,,beg,TRUE
1995,11,99,our,our,PRON,PRP$,100,poss,,mid,TRUE
1995,11,100,Presidents,president,NOUN,NNS,97,pobj,,end_root,TRUE
1995,11,101,since,since,SCONJ,IN,103,mark,,,TRUE
1995,11,102,to,to,PART,TO,103,aux,,,TRUE
1995,11,103,fight,fight,VERB,VB,4,advcl,,,TRUE
1995,11,104,the,the,DET,DT,106,det,,beg,TRUE
1995,11,105,cold,cold,ADJ,JJ,106,amod,,mid,TRUE
1995,11,106,war,war,NOUN,NN,103,dobj,,end_root,FALSE
1995,11,107,.,.,PUNCT,.,4,punct,,,TRUE
1995,12,1,Especially,especially,ADV,RB,4,advmod,,,FALSE
1995,12,2,",",",",PUNCT,",",4,punct,,,TRUE
1995,12,3,I,I,PRON,PRP,4,nsubj,,beg_root,TRUE
1995,12,4,recall,recall,VERB,VBP,4,ROOT,,,TRUE
1995,12,5,two,two,NUM,CD,4,dobj,CARDINAL_B,,TRUE
1995,12,6,who,who,PRON,WP,7,nsubj,,beg_root,TRUE
1995,12,7,struggled,struggle,VERB,VBD,5,relcl,,,TRUE
1995,12,8,to,to,PART,TO,9,aux,,,TRUE
1995,12,9,fight,fight,VERB,VB,7,xcomp,,,TRUE
1995,12,10,that,that,DET,DT,12,det,,beg,TRUE
1995,12,11,cold,cold,ADJ,JJ,12,amod,,mid,TRUE
1995,12,12,war,war,NOUN,NN,9,dobj,,end_root,TRUE
1995,12,13,in,in,ADP,IN,9,prep,,,TRUE
1995,12,14,partnership,partnership,NOUN,NN,13,pobj,,beg_root,TRUE
1995,12,15,with,with,ADP,IN,14,prep,,,TRUE
1995,12,16,Congresses,Congresses,PROPN,NNPS,15,pobj,ORG_B,beg_root,TRUE
1995,12,17,where,where,SCONJ,WRB,20,advmod,,,TRUE
1995,12,18,the,the,DET,DT,19,det,,beg,TRUE
1995,12,19,majority,majority,NOUN,NN,20,nsubj,,end_root,TRUE
1995,12,20,was,be,AUX,VBD,16,relcl,,,TRUE
1995,12,21,of,of,ADP,IN,20,prep,,,TRUE
1995,12,22,a,a,DET,DT,24,det,,beg,TRUE
1995,12,23,different,different,ADJ,JJ,24,amod,,mid,TRUE
1995,12,24,party,party,NOUN,NN,21,pobj,,end_root,FALSE
1995,12,25,:,:,PUNCT,:,24,punct,,,TRUE
1995,12,26,to,to,ADP,IN,20,prep,,,TRUE
1995,12,27,Harry,Harry,PROPN,NNP,28,compound,PERSON_B,beg,TRUE
1995,12,28,Truman,Truman,PROPN,NNP,26,pobj,PERSON_I,end_root,FALSE
1995,12,29,",",",",PUNCT,",",28,punct,,,TRUE
1995,12,30,who,who,PRON,WP,31,nsubj,,beg_root,TRUE
1995,12,31,summoned,summon,VERB,VBD,28,relcl,,,TRUE
1995,12,32,us,we,PRON,PRP,31,dobj,,beg_root,TRUE
1995,12,33,to,to,ADP,IN,31,prep,,,TRUE
1995,12,34,unparalleled,unparalleled,ADJ,JJ,35,amod,,beg,TRUE
1995,12,35,prosperity,prosperity,NOUN,NN,33,pobj,,end_root,TRUE
1995,12,36,at,at,ADP,IN,35,prep,,,TRUE
1995,12,37,home,home,NOUN,NN,36,pobj,,beg_root,TRUE
1995,12,38,and,and,CCONJ,CC,31,cc,,,TRUE
1995,12,39,who,who,PRON,WP,40,nsubj,,beg_root,TRUE
1995,12,40,built,build,VERB,VBD,31,conj,,,TRUE
1995,12,41,the,the,DET,DT,42,det,,beg,TRUE
1995,12,42,architecture,architecture,NOUN,NN,40,dobj,,end_root,TRUE
1995,12,43,of,of,ADP,IN,42,prep,,,TRUE
1995,12,44,the,the,DET,DT,46,det,EVENT_B,beg,TRUE
1995,12,45,cold,cold,ADJ,JJ,46,amod,EVENT_I,mid,TRUE
1995,12,46,war,war,NOUN,NN,43,pobj,EVENT_I,end_root,FALSE
1995,12,47,;,;,PUNCT,:,28,punct,,,TRUE
1995,12,48,and,and,CCONJ,CC,26,cc,,,TRUE
1995,12,49,to,to,ADP,IN,26,conj,,,TRUE
1995,12,50,Ronald,Ronald,PROPN,NNP,51,compound,PERSON_B,beg,TRUE
1995,12,51,Reagan,Reagan,PROPN,NNP,49,pobj,PERSON_I,end_root,FALSE
1995,12,52,",",",",PUNCT,",",51,punct,,,TRUE
1995,12,53,whom,whom,PRON,WP,55,dobj,,beg_root,TRUE
1995,12,54,we,we,PRON,PRP,55,nsubj,,beg_root,TRUE
1995,12,55,wish,wish,VERB,VBP,51,relcl,,,TRUE
1995,12,56,well,well,ADV,RB,55,advmod,,,TRUE
1995,12,57,tonight,tonight,NOUN,NN,55,npadvmod,TIME_B,,TRUE
1995,12,58,and,and,CCONJ,CC,55,cc,,,TRUE
1995,12,59,who,who,PRON,WP,60,nsubj,,beg_root,TRUE
1995,12,60,exhorted,exhort,VERB,VBD,55,conj,,,TRUE
1995,12,61,us,we,PRON,PRP,60,dobj,,beg_root,TRUE
1995,12,62,to,to,PART,TO,63,aux,,,TRUE
1995,12,63,carry,carry,VERB,VB,60,xcomp,,,TRUE
1995,12,64,on,on,ADP,RP,63,prt,,,TRUE
1995,12,65,until,until,SCONJ,IN,72,mark,,,TRUE
1995,12,66,the,the,DET,DT,68,det,,beg,TRUE
1995,12,67,twilight,twilight,NOUN,NN,68,compound,,mid,TRUE
1995,12,68,struggle,struggle,NOUN,NN,72,nsubjpass,,end_root,TRUE
1995,12,69,against,against,ADP,IN,68,prep,,,TRUE
1995,12,70,communism,communism,NOUN,NN,69,pobj,,beg_root,TRUE
1995,12,71,was,be,AUX,VBD,72,auxpass,,,TRUE
1995,12,72,won,win,VERB,VBN,60,advcl,,,FALSE
1995,12,73,.,.,PUNCT,.,4,punct,,,TRUE
1995,13,1,"

","

",SPACE,_SP,11,dep,,,FALSE
1995,13,2,In,in,ADP,IN,11,prep,,,TRUE
1995,13,3,another,another,DET,DT,4,det,,beg,TRUE
1995,13,4,time,time,NOUN,NN,2,pobj,,end_root,TRUE
1995,13,5,of,of,ADP,IN,4,prep,,,TRUE
1995,13,6,change,change,NOUN,NN,5,pobj,,beg_root,TRUE
1995,13,7,and,and,CCONJ,CC,6,cc,,,TRUE
1995,13,8,challenge,challenge,NOUN,NN,6,conj,,beg_root,FALSE
1995,13,9,",",",",PUNCT,",",11,punct,,,TRUE
1995,13,10,I,I,PRON,PRP,11,nsubj,,beg_root,TRUE
1995,13,11,had,have,VERB,VBD,11,ROOT,,,TRUE
1995,13,12,the,the,DET,DT,13,det,,beg,TRUE
1995,13,13,honor,honor,NOUN,NN,15,nsubj,,end_root,TRUE
1995,13,14,to,to,PART,TO,15,aux,,,TRUE
1995,13,15,be,be,AUX,VB,11,ccomp,,,TRUE
1995,13,16,the,the,DET,DT,18,det,,beg,TRUE
1995,13,17,first,first,ADJ,JJ,18,amod,ORDINAL_B,mid,TRUE
1995,13,18,President,President,PROPN,NNP,15,attr,,end_root,TRUE
1995,13,19,to,to,PART,TO,21,aux,,,TRUE
1995,13,20,be,be,AUX,VB,21,auxpass,,,TRUE
1995,13,21,elected,elect,VERB,VBN,18,relcl,,,TRUE
1995,13,22,in,in,ADP,IN,21,prep,,,TRUE
1995,13,23,the,the,DET,DT,29,det,,beg,TRUE
1995,13,24,post,post,ADJ,JJ,29,amod,,mid,FALSE
1995,13,25,-,-,ADJ,JJ,29,amod,,mid,FALSE
1995,13,26,cold,cold,ADJ,JJ,28,amod,,mid,FALSE
1995,13,27,-,-,PUNCT,HYPH,28,punct,,mid,FALSE
1995,13,28,war,war,NOUN,NN,29,compound,,mid,TRUE
1995,13,29,era,era,NOUN,NN,22,pobj,,end_root,FALSE
1995,13,30,",",",",PUNCT,",",18,punct,,,TRUE
1995,13,31,an,an,DET,DT,32,det,,beg,TRUE
1995,13,32,era,era,NOUN,NN,18,appos,,end_root,TRUE
1995,13,33,marked,mark,VERB,VBN,32,acl,,,TRUE
1995,13,34,by,by,ADP,IN,33,agent,,,TRUE
1995,13,35,the,the,DET,DT,37,det,,beg,TRUE
1995,13,36,global,global,ADJ,JJ,37,amod,,mid,TRUE
1995,13,37,economy,economy,NOUN,NN,34,pobj,,end_root,FALSE
1995,13,38,",",",",PUNCT,",",11,punct,,,TRUE
1995,13,39,the,the,DET,DT,41,det,,beg,TRUE
1995,13,40,information,information,NOUN,NN,41,compound,,mid,TRUE
